The Omni Grove Park Inn	American Craftsman architecture in North Carolina;Buildings and structures in Asheville, North Carolina;Golf clubs and courses in North Carolina;Golf clubs and courses designed by Donald Ross;Hotels in Asheville, North Carolina;Hotel buildings on the National Register of Historic Places in North Carolina;Resorts in North Carolina;Hotel buildings completed in 1913;Hotels established in 1913;Tourist attractions in Asheville, North Carolina;National Register of Historic Places in Buncombe County, North Carolina;1913 establishments in North Carolina	The Omni Grove Park is a historic resort hotel on the western-facing slope of Sunset Mountain within the Blue Ridge Mountains, in Asheville, North Carolina. The hotel has been visited by various Presidents of the United States.																	
Camelback Inn	Hotels in Arizona;Buildings and structures in Maricopa County, Arizona;Hotels established in 1936;Hotel buildings completed in 1936;1936 establishments in Arizona	JW Marriott Scottsdale Camelback Inn Resort and Spa is a historic resort and spa owned by Marriott International, Inc, located on the southern slope of Mummy Mountain (Arizona) Mummy Mountain in Paradise Valley, Arizona, United States. The Camelback Inn was established in 1936 by Jack Bell Stewart and John C. Lincoln. Its popularity among Hollywood (film industry) Hollywood celebrities and political leaders made it a significant contributor to the region's growth. In 2012, Camelback Inn was one of three North American hotels which had maintained a American Automobile Association AAA 5-Diamond rating since the award's inception in 1975. In 2013, AAA reduced the hotel's status to four diamonds.																	
The Dean	Hotels in Rhode Island	The Dean is a boutique hotel located at 122 Fountain Street in Providence, Rhode Island. The building's use as a hotel was part of a renewal project in Downtown, Providence, Rhode Island Downtown, Providence.																	
Grand Naniloa Hotel	DoubleTree hotels;Hilo, Hawaii;Hotels in Hawaii (island);1939 establishments in Hawaii	Grand Naniloa Hotel is a hotel in Hilo, Hawaii, on the eastern side of the Big Island of Hawaii Big Island. It is the largest hotel in the state of Hawaii's second largest city, and has the longest history as a hotel on Hawaii Island.																	
Strater Hotel	Hotels in Colorado;National Register of Historic Places in La Plata County, Colorado;Durango, Colorado;Historic Hotels of America	Strater Hotel, in Durango, Colorado, is a historical hotel that opened in 1887 at the height of the American Gilded Age. Among its notable guests throughout its history are President Gerald Ford, Will Rogers, writer Louis L’Amour, the Grateful Dead, and astronauts from the Apollo program Apollo missions.																	
Kings Courtyard Inn	Historic Hotels of America;Buildings and structures completed in 1833;National Register of Historic Places in Charleston, South Carolina	Kings Courtyard Inn, at 198 King Street in Charleston, South Carolina, is a boutique hotel with about 41 rooms.																	
La Valencia Hotel	Hotels in California;Buildings and structures in San Diego;La Jolla, San Diego;Spanish Colonial Revival architecture in California;Buildings and structures completed in 1926	La Valencia Hotel is a hotel in the La Jolla community of San Diego San Diego, California, known also as "The Pink Lady of La Jolla". It was built in the 1920s in a Spanish Colonial Revival architecture Spanish colonial revival style that is known for views of La Jolla Cove, and its historic associations with early 20th century Hollywood glamor.{{better source needed date = January 2022}} Founded as ''Los Apartmentos de Sevilla'', it changed to its current name in 1928, two years after it opened. It was an original (1989) member of the Historic Hotels of America, and has been expanded from the original, and remodeled and modernized throughout its history; as of January 2022, it continued in operation as a full service lodging and hospitality venue with historic status.																	
Pioneer Inn	Hotels in Hawaii;Buildings and structures in Lahaina, Hawaii;Historic Hotels of America;Burned hotels in the United States;Destroyed landmarks;Hotels established in 1901;1901 establishments in Hawaii;Hotel buildings completed in 1901;Best Western Hotels;Hotels disestablished in 2023;Buildings and structures destroyed by the 2023 Hawaii wildfires	Pioneer Inn was a 34-room inn in Lahaina, Maui, Hawaii, built in 1901. It was the oldest hotel in Lahaina and on the island of Maui and the oldest in continuous operation in the state of Hawaii. It was a contributing building in the Lahaina Historic District, a U.S. National Historic Landmark, and since 2016 was one of the National Registry of the Historic Hotels of America Historic Hotels of America. It joined Best Western in 1997.																	
Admiral Hotel (Mobile, Alabama)	Hotels in Mobile, Alabama;Former member hotels of Historic Hotels of America;Hotel buildings completed in 1940;Hotels established in 1940	Admiral Hotel is a historic hotel located in downtown Mobile, Alabama.																	
Grand Hotel (Point Clear, Alabama)	Hotels in Alabama;Baldwin County, Alabama;Historic Hotels of America	Grand Hotel in Point Clear, Alabama on Mobile Bay is a historic hotel originally built in 1847. It is listed on the National Registry of the Historic Hotels of America and has been added to the Autograph Collection by Marriott. The original hotel was two-stories with 40 guest rooms.																	
Stonepine Estate	Hotels in California;1920 establishments in California;Buildings and structures in Monterey County, California;Buildings and structures completed in 1920;Carmel Valley, California	Stonepine Estate is a {{convert 330 acre km2}} hotel located in Carmel Valley, California Carmel Valley, Monterey County, California, United States. Stonepine provides luxury accommodations, dining, weddings, corporate retreats, and equestrian activities. The property consists of two main areas: Chateau Noel and the Double H Ranch. It is listed on the National Registry of the Historic Hotels of America.  It was once the oldest thoroughbred breeding facility west of the Mississippi.																	
Pasadena Hotel & Pool	Hotels in Los Angeles County, California;Buildings and structures in Pasadena, California;History of Pasadena, California;Hotels established in 1926;Hotel buildings completed in 1926	Pasadena Hotel & Pool  is a historic hotel located on Colorado Boulevard in Pasadena, California. It was built in 1926 as the Hotel Constance and closed in 2020. It was purchased by MCR Hotels in 2021 and re-opened as the Pasadena Hotel & Pool.																	
Crockett Hotel	Hotels in Texas;Historic district contributing properties in Texas;Buildings and structures in San Antonio	Crockett Hotel is a hotel in San Antonio, Texas, which overlooks Alamo Mission in San Antonio The Alamo, and is a San Antonio historic landmark itself. It was built by the local Oddfellows' Lodge who occupied a portion of the hotel until they sold it in 1978.																	
The Saint Paul Hotel	1910 establishments in Minnesota;Buildings and structures in Saint Paul, Minnesota;Hotel buildings completed in 1910	The Saint Paul Hotel is a landmark hotel in Downtown Saint Paul downtown Saint Paul, Minnesota, United States.  It was built in 1910 overlooking Rice Park{{r hha}} during the Early skyscrapers#The "First Great Age": 1900–1919 "First Great Age" of skyscraper construction. The Renaissance revival style building was one of the most prominent buildings in St. Paul in its era and was nicknamed "St. Paul's Million-Dollar Hotel."{{r emporis}} It operated for 69 years before closing in 1979 due to declining business. It was renovated and reopened in 1982. It was listed in the Historic Hotels of America program of the National Trust for Historic Preservation in 1991.{{r hha}}																	
Atherton Hotel at Oklahoma State University	Hotels in Oklahoma;Stillwater, Oklahoma;Buildings and structures completed in 1950;Oklahoma State University;Historic Hotels of America	Atherton Hotel at Oklahoma State University, in Stillwater, Oklahoma, originally the Union Club, was built in 1950.																	
Cavallo Point	Hotels in California;Buildings and structures in Marin County, California	Cavallo Point is a conference center or hotel in Marin County, California.  It is located within Fort Baker in the Golden Gate National Recreation Area.  It is also known as the Lodge at the Golden Gate.																	
